id,question,GT_Value,GT_Ref,GT_Explanation,answer_unit,ensemble-top3-majority_Value,ensemble-top3-majority_Ref,ensemble-top3-majority_ValCorrect,ensemble-top3-majority_RefScore,ensemble-top3-majority_NACorrect,mistral7b-bench_Value,mistral7b-bench_Ref,mistral7b-bench_ValCorrect,mistral7b-bench_RefScore,mistral7b-bench_NACorrect,mixtral-8x22b-bench_Value,mixtral-8x22b-bench_Ref,mixtral-8x22b-bench_ValCorrect,mixtral-8x22b-bench_RefScore,mixtral-8x22b-bench_NACorrect,mixtral-8x7b-bench_Value,mixtral-8x7b-bench_Ref,mixtral-8x7b-bench_ValCorrect,mixtral-8x7b-bench_RefScore,mixtral-8x7b-bench_NACorrect,olmoe-1b7b-bench_Value,olmoe-1b7b-bench_Ref,olmoe-1b7b-bench_ValCorrect,olmoe-1b7b-bench_RefScore,olmoe-1b7b-bench_NACorrect,phi3-mini-bench_Value,phi3-mini-bench_Ref,phi3-mini-bench_ValCorrect,phi3-mini-bench_RefScore,phi3-mini-bench_NACorrect,qwen14b-bench_Value,qwen14b-bench_Ref,qwen14b-bench_ValCorrect,qwen14b-bench_RefScore,qwen14b-bench_NACorrect,qwen3-30b-a3b-bench_Value,qwen3-30b-a3b-bench_Ref,qwen3-30b-a3b-bench_ValCorrect,qwen3-30b-a3b-bench_RefScore,qwen3-30b-a3b-bench_NACorrect,qwen32b-bench_Value,qwen32b-bench_Ref,qwen32b-bench_ValCorrect,qwen32b-bench_RefScore,qwen32b-bench_NACorrect,qwen3b-bench_Value,qwen3b-bench_Ref,qwen3b-bench_ValCorrect,qwen3b-bench_RefScore,qwen3b-bench_NACorrect,qwen72b-bench_Value,qwen72b-bench_Ref,qwen72b-bench_ValCorrect,qwen72b-bench_RefScore,qwen72b-bench_NACorrect,qwen7b-bench_Value,qwen7b-bench_Ref,qwen7b-bench_ValCorrect,qwen7b-bench_RefScore,qwen7b-bench_NACorrect
q195,By what factor did energy consumption increase when the Llama 3.1 70B model was deployed on two nodes instead of one?,1.952263374,['zschache2025'],94.88/48.60,multiplier,1.95,"[""zschache2025""]",False,1.0,True,1,"[""zschache2025""]",False,1.0,True,1.95,"[""zschache2025""]",False,1.0,True,is_blank,"[""zschache2025""]",False,1.0,True,,[],False,0.0,True,1,"[""zschache2025"", ""chung2025"", ""jegham2025""]",False,0.3333333333333333,True,1.95,"[""zschache2025""]",False,1.0,True,1.95,"[""zschache2025""]",False,1.0,True,1.95,"[""zschache2025""]",False,1.0,True,1.95,"[""zschache2025""]",False,1.0,True,1.95,"[""zschache2025""]",False,1.0,True,1.57,"[""zschache2025""]",False,1.0,True
q196,How many gallons of water were consumed per ChatGPT user session in 2023?,is_blank,is_blank,is_blank,gallons of water,is_blank,"[""is_blank""]",True,1.0,True,37,"[""jegham2025""]",True,0.0,False,is_blank,"[""jegham2025""]",True,0.0,True,0.5,"[""luccioni2025a""]",True,0.0,False,,[],True,0.0,False,is_blank,"[""jegham2025, li2025b, morrison2025, luccioni2025a""]",True,0.0,True,is_blank,"[""is_blank""]",True,1.0,True,Unable to answer with confidence based on the provided documents.,"[""luccioni2025a"", ""jegham2025"", ""li2025b""]",True,0.0,True,is_blank,"[""is_blank""]",True,1.0,True,0.336,"[""jegham2025""]",True,0.0,False,is_blank,"[""is_blank""]",True,1.0,True,0.0005,"[""li2025b""]",True,0.0,False
q197,700 million daily GPT-4o queries would result in annual electricity use comparable to how many U.S. homes?,35000,['jegham2025'],Quote,homes,35000,"[""jegham2025""]",True,1.0,True,35000,"[""jegham2025""]",True,1.0,True,"35,000","[""jegham2025""]",True,1.0,True,is_blank,"[""jegham2025""]",False,1.0,True,,[],False,0.0,True,391509-463269,"[""jegham2025"", ""jegham2025b""]",False,0.5,True,35000,"[""jegham2025""]",True,1.0,True,35000,"[""jegham2025""]",True,1.0,True,"35,000","[""jegham2025""]",True,1.0,True,35000,"[""jegham2025""]",True,1.0,True,35000,"[""jegham2025""]",True,1.0,True,35000,"[""jegham2025""]",True,1.0,True
q198,"According to a 2025 paper, what was Microsoft's reported percentage increase in global water consumption between 2021 and 2022?",34,['luccioni2025a'],Quote,percent,34,"[""luccioni2025a""]",True,1.0,True,34,"[""luccioni2025a""]",True,1.0,True,34,"[""luccioni2025a""]",True,1.0,True,is_blank,"[""luccioni2025a""]",False,1.0,True,,[],False,0.0,True,34,"[""luccioni2025a""]",True,1.0,True,34,"[""luccioni2025a""]",True,1.0,True,34,"[""luccioni2025a"", ""li2025b""]",True,0.5,True,34,"[""luccioni2025a""]",True,1.0,True,34,"[""luccioni2025a""]",True,1.0,True,34,"[""luccioni2025a""]",True,1.0,True,34,"[""luccioni2025a""]",True,1.0,True
q199,"True or False: In Yelp sentiment analysis benchmarks, traditional models achieved accuracy comparable to large language models.",0,['zschache2025'],0.67/0.43,is_blank,0,"[""zschache2025""]",True,1.0,True,1,"[""zschache2025""]",False,1.0,True,0,"[""zschache2025""]",True,1.0,True,1,"[""zschache2025""]",False,1.0,True,,[],False,0.0,True,1,"[""zschache2025"", ""strubell2019""]",False,0.5,True,0,"[""zschache2025""]",True,1.0,True,0,"[""zschache2025""]",True,1.0,True,0,"[""zschache2025""]",True,1.0,True,is_blank,"[""zschache2025""]",False,1.0,True,0,"[""zschache2025""]",True,1.0,True,0,"[""zschache2025""]",True,1.0,True
q201,What was the Power Usage Effectiveness (PUE) for Google's Iowa datacenter when the Evolved Transformer was run?,1.11,['patterson2021'],Quote,PUE,1.11,"[""patterson2021""]",True,1.0,True,1.11,"[""patterson2021""]",True,1.0,True,1.11,"[""patterson2021""]",True,1.0,True,1.11,"[""patterson2021""]",True,1.0,True,,[],False,0.0,True,1.11,"[""patterson2021""]",True,1.0,True,1.11,"[""patterson2021""]",True,1.0,True,1.11,"[""patterson2021""]",True,1.0,True,1.11,"[""patterson2021""]",True,1.0,True,1.11,"[""patterson2021""]",True,1.0,True,1.11,"[""patterson2021""]",True,1.0,True,,[],False,0.0,True
q204,"What is the total estimated number of GPT-4o queries that will be made in 2025, according to a recent analysis?",7.72E+11,['jegham2025'],Quote,queries,772,"[""jegham2025""]",False,1.0,True,is_blank,"[""jegham2025""]",False,1.0,True,772,"[""jegham2025""]",False,1.0,True,,[],False,0.0,True,,[],False,0.0,True,,[],False,0.0,True,772000000000,"[""jegham2025""]",True,1.0,True,772 billion,"[""jegham2025""]",False,1.0,True,772,"[""jegham2025""]",False,1.0,True,1.5,"[""jegham2025""]",False,1.0,True,772,"[""jegham2025""]",False,1.0,True,772000000000,"[""jegham2025""]",True,1.0,True
q205,What was the final average score for the JetMoE-8B model on the OpenLLM Leaderboard benchmark suite?,53,['shen2024'],Table 3,score,53.0,"[""shen2024""]",True,1.0,True,is_blank,"[""shen2024""]",False,1.0,True,53.0,"[""shen2024""]",True,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,,[],False,0.0,True,51.0,"[""shen2024"", ""shen2024""]",False,1.0,True,53.0,"[""shen2024""]",True,1.0,True,53.0,"[""shen2024""]",True,1.0,True,53.0,"[""shen2024""]",True,1.0,True,is_blank,"[""shen2024""]",False,1.0,True,53.0,"[""shen2024""]",True,1.0,True,53.0,"[""shen2024""]",True,1.0,True
q206,How many AI training runs were conducted globally on renewable-only power in 2022?,is_blank,is_blank,is_blank,training runs,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""wu2021a""]",True,0.0,True,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""is_blank""]",True,1.0,True,,[],True,0.0,False,Water consumption,"[""wu2021a"", ""li2025b""]",True,0.0,False,is_blank,"[""is_blank""]",True,1.0,True,Unable to answer with confidence based on the provided documents.,"[""wu2021a"", ""luccioni2025a"", ""ebert2024"", ""li2025b""]",True,0.0,True,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""wu2021a""]",True,0.0,True,is_blank,"[""is_blank""]",True,1.0,True,is_blank,"[""is_blank""]",True,1.0,True
q208,True or False: Open-source general-purpose AI models are fully exempt from reporting their energy consumption under the AI Act unless they pose systemic risk.,1,['ebert2024'],Quote,is_blank,0,"[""ebert2024""]",False,1.0,True,is_blank,"[""ebert2024""]",False,1.0,True,0,"[""ebert2024""]",False,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,,[],False,0.0,True,1,"[""ebert2024"", ""ebert2024""]",True,1.0,True,0,"[""ebert2024""]",False,1.0,True,0,"[""ebert2024""]",False,1.0,True,0,"[""ebert2024""]",False,1.0,True,0,"[""ebert2024""]",False,1.0,True,0,"[""ebert2024""]",False,1.0,True,0,"[""ebert2024""]",False,1.0,True
q209,What was the US national datacenter average Power Usage Effectiveness (PUE) in 2020?,1.59,['patterson2021'],Quote,PUE,1.58,"[""wu2021b""]",False,0.0,True,is_blank,"[""ebert2024""]",False,0.0,True,is_blank,"[""is_blank""]",False,0.0,True,is_blank,"[""is_blank""]",False,0.0,True,,[],False,0.0,True,1.58,"[""ebert2024"", ""wu2021b"", ""ebert2024"", ""wu2021b""]",False,0.0,True,1.58,"[""wu2021b""]",False,0.0,True,1.58,"[""wu2021b""]",False,0.0,True,is_blank,"[""is_blank""]",False,0.0,True,1.58,"[""74""]",False,0.0,True,1.58,"[""wu2021b""]",False,0.0,True,,[],False,0.0,True
q210,"In the analysis of KV Cache size growth for the OPT-2.7B model, how large did the cache become for a batch size of 32?",5.312,['kim2025'],"Quote, Figure 1",GB,5.312,"[""kim2025""]",True,1.0,True,is_blank,"[""kim2025""]",False,1.0,True,8,"[""kim2025""]",False,1.0,True,5.312,"[""kim2025""]",True,1.0,True,,[],False,0.0,True,5.312,"[""kim2025""]",True,1.0,True,5.312,"[""kim2025""]",True,1.0,True,5.312,"[""kim2025""]",True,1.0,True,5.312,"[""kim2025""]",True,1.0,True,5.312,"[""kim2025""]",True,1.0,True,5.312,"[""kim2025""]",True,1.0,True,5.312,"[""kim2025""]",True,1.0,True
q212,"For the four notable models studied in-depth by Cottier et al. (2025), R&D staff costs (including equity) accounted for what percentage range of the total amortized cost?","[29,49]",['cottier2024'],Quote,percent,29-49,"[""cottier2024""]",True,1.0,True,29-49,"[""cottier2024""]",True,1.0,True,29% to 49%,"[""cottier2024""]",False,1.0,True,,[],False,0.0,True,,[],False,0.0,True,29-49,"[""cottier2024""]",True,1.0,True,29-49,"[""cottier2024""]",True,1.0,True,29% to 49%,"[""cottier2024""]",False,1.0,True,29-49,"[""cottier2024""]",True,1.0,True,is_blank,"[""cottier2024""]",False,1.0,True,29 to 49,"[""cottier2024""]",True,1.0,True,29-49,"[""[cottier2024]""]",True,0.0,True
q213,Which software package was used to measure energy consumption during inference runs?,CodeCarbon,['zschache2025'],Quote,is_blank,CodeCarbon,"[""zschache2025""]",True,1.0,True,is_blank,"[""zschache2025""]",False,1.0,True,CodeCarbon,"[""zschache2025""]",True,1.0,True,is_blank,"[""zschache2025""]",False,1.0,True,,[],False,0.0,True,CodeCarbon,"[""zschache2025"", ""morrison2025"", ""samsi2024""]",True,0.3333333333333333,True,CodeCarbon package,"[""zschache2025""]",False,1.0,True,CodeCarbon,"[""zschache2025""]",True,1.0,True,CodeCarbon,"[""zschache2025""]",True,1.0,True,is_blank,"[""zschache2025""]",False,1.0,True,CodeCarbon,"[""zschache2025""]",True,1.0,True,CodeCarbon,"[""zschache2025"", ""morrison2025""]",True,0.5,True
q214,"According to an analysis of 100 news articles on ChatGPT's energy use, what percentage cited the popular but contested estimate that a single query is '10 times more than a Google search' or uses '3 Wh'?",53,['luccioni2025c'],Figure and Text,percent,53,"[""luccioni2025c""]",True,1.0,True,3,"[""luccioni2025c""]",False,1.0,True,53,"[""luccioni2025c""]",True,1.0,True,is_blank,"[""luccioni2025c"", ""jegham2025""]",False,0.5,True,,[],False,0.0,True,53,"[""luccioni2025c"", ""jegham2025""]",True,0.5,True,53,"[""luccioni2025c""]",True,1.0,True,53,"[""luccioni2025c""]",True,1.0,True,53,"[""luccioni2025c""]",True,1.0,True,53,"[""luccioni2025c""]",True,1.0,True,53,"[""luccioni2025c""]",True,1.0,True,3,"[""luccioni2025c""]",False,1.0,True
q216,What is the name of the function proposed to improve instance selection accuracy by adjusting for discrepancies between theoretical and actual GPU performance?,Compute Time Calibration Function,['kim2025'],Quote,is_blank,Compute Time Calibration Function (CTCF),"[""kim2025""]",False,1.0,True,is_blank,"[""kim2025""]",False,1.0,True,Compute Time Calibration Function (CTCF),"[""kim2025""]",False,1.0,True,Compute Time Calibration Function (CTCF),"[""kim2025""]",False,1.0,True,,[],False,0.0,True,,[],False,0.0,True,is_blank,"[""kim2025""]",False,1.0,True,Compute Time Calibration Function (CTCF),"[""kim2025""]",False,1.0,True,Compute Time Calibration Function (CTCF),"[""kim2025""]",False,1.0,True,is_blank,"[""kim2025""]",False,1.0,True,Compute Time Calibration Function (CTCF),"[""kim2025""]",False,1.0,True,CTCF,"[""kim2025""]",False,1.0,True
q217,True or False: Increasing the number of GPU shards increased the energy cost per response for LLaMA-65B.,1,['samsi2024'],Energy cost per response consistently rose as more GPUs were used for sharding.,is_blank,1,"[""samsi2024""]",True,1.0,True,1,"[""samsi2024""]",True,1.0,True,1,"[""samsi2024""]",True,1.0,True,1,"[""samsi2024""]",True,1.0,True,,[],False,0.0,True,1,"[""samsi2024""]",True,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,1,"[""samsi2024""]",True,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,1,"[""samsi2024""]",True,1.0,True,1,"[""samsi2024""]",True,1.0,True,1,"[""samsi2024""]",True,1.0,True
q218,"What is the estimated water consumption, in kL, of mining rare earth materials to manufacture a single H100 GPU that is 0.1% rare earth metal by mass?",11,['morrison2025'],Quote,kL,0.035,"[""morrison2025""]",False,1.0,True,1.3,"[""morrison2025""]",False,1.0,True,0.0011,"[""morrison2025""]",False,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,,[],False,0.0,True,is_blank,"[""morrison2025, li2025b""]",False,0.0,True,110,"[""morrison2025""]",False,1.0,True,0.0022,"[""morrison2025""]",False,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,2.2,"[""morrison2025""]",False,1.0,True,0.035,"[""morrison2025""]",False,1.0,True,0.011,"[""morrison2025""]",False,1.0,True
q219,"True or False: Under current EU rules, open-source general-purpose AI models must report their energy consumption to authorities.",0,['ebert2024'],Quote,is_blank,1,"[""ebert2024""]",False,1.0,True,0,"[""ebert2024""]",True,1.0,True,1,"[""ebert2024""]",False,1.0,True,is_blank,"[""ebert2024""]",False,1.0,True,,[],False,0.0,True,1,"[""ebert2024"", ""ebert2024""]",False,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,0,"[""ebert2024""]",True,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,0,"[""ebert2024""]",True,1.0,True,1,"[""ebert2024""]",False,1.0,True,is_blank,"[""ebert2024""]",False,1.0,True
q220,"One paper notes that in 2020, Amazon, Microsoft, Meta, and Google accounted for what percentage of all Power Purchase Agreements (PPAs) purchased by corporations worldwide?",30,['luccioni2025a'],Quote,percent,30,"[""luccioni2025a"", ""wu2021b""]",True,0.5,True,30%,"[""luccioni2025a""]",False,1.0,True,30,"[""luccioni2025a"", ""wu2021b""]",True,0.5,True,30,"[""luccioni2025a""]",True,1.0,True,,[],False,0.0,True,30,"[""luccioni2025a"", ""wu2021b""]",True,0.5,True,30,"[""luccioni2025a"", ""wu2021b""]",True,0.5,True,30,"[""luccioni2025a"", ""wu2021b""]",True,0.5,True,30,"[""luccioni2025a"", ""wu2021b""]",True,0.5,True,30,"[""luccioni2025a""]",True,1.0,True,30,"[""luccioni2025a"", ""wu2021b""]",True,0.5,True,29,"[""luccioni2025a""]",False,1.0,True
q222,"What was the total public health cost of U.S. data centers in 2023, based on the average attribution method?",5600000000,['han2024'],Table,USD,6700000000,"[""han2024""]",False,1.0,True,20.9,"[""han2024""]",False,1.0,True,is_blank,"[""han2024""]",False,1.0,True,20.9,"[""han2024""]",False,1.0,True,,[],False,0.0,True,11.7 billion to 20.9 billion,"[""han2024""]",False,1.0,True,6700000000,"[""han2024""]",False,1.0,True,6.7,"[""han2024""]",False,1.0,True,6700,"[""han2024""]",False,1.0,True,42,"[""han2024""]",False,1.0,True,6700000000,"[""han2024""]",False,1.0,True,6.7,"[""han2024""]",False,1.0,True
q223,By what factor is the energy consumption of the o3 model greater than that of GPT-4.1 nano for a long prompt?,70,['jegham2025'],Quote,multiplier,14.78,"[""jegham2025""]",False,1.0,True,is_blank,"[""jegham2025""]",False,1.0,True,14.77,"[""jegham2025""]",False,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,,[],False,0.0,True,0.207,"[""jegham2025"", ""jegham2025"", ""jegham2025"", ""jegham2025"", ""jegham2025"", ""jegham2025""]",False,1.0,True,14.77,"[""jegham2025""]",False,1.0,True,15,"[""jegham2025""]",False,1.0,True,14.78,"[""jegham2025""]",False,1.0,True,-0.404,"[""jegham2025""]",False,1.0,True,14.78,"[""jegham2025""]",False,1.0,True,1.42,"[""jegham2025""]",False,1.0,True
q224,"In the evaluation of short-context workloads (Arena dataset) with a 120ms SLO, Mélange achieved cost reductions in what percentage range compared to single-GPU baselines?","[15,77]",['griggs2024'],"Quote, Figure 11",percent,15-77,"[""griggs2024""]",True,1.0,True,15-77,"[""griggs2024""]",True,1.0,True,15-77%,"[""griggs2024""]",False,1.0,True,15-77,"[""griggs2024""]",True,1.0,True,,[],False,0.0,True,15-77,"[""griggs2024"", ""griggs2024"", ""griggs2024"", ""griggs2024"", ""griggs2024"", ""griggs2024"", ""griggs2024"", ""griggs2024"", ""griggs2024"", ""griggs2024""]",True,1.0,True,15-77,"[""griggs2024""]",True,1.0,True,15-77%,"[""griggs2024""]",False,1.0,True,15-77,"[""griggs2024""]",True,1.0,True,15-77,"[""griggs2024""]",True,1.0,True,15-77,"[""griggs2024""]",True,1.0,True,15-77,"[""griggs2024""]",True,1.0,True
q225,What were the total estimated net carbon emissions (in metric tons of CO2 equivalent) for the pre-training of FLM-101B?,26,['li2025a'],Table 3,tCO2e,26,"[""li2025a""]",True,1.0,True,is_blank,"[""li2025a""]",False,1.0,True,26,"[""li2025a""]",True,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,,[],False,0.0,True,26,"[""li2025a""]",True,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,26,"[""li2025a""]",True,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,26,"[""li2025a""]",True,1.0,True,26,"[""li2025a""]",True,1.0,True,26,"[""li2025a""]",True,1.0,True
q226,"What is the total execution time, in seconds, of a sparse Mixtral model with a batch size of 1 fine-tuned with a NVIDIA A40-48 GB GPU?",2,['xia2024'],Figure,seconds,1980.198,"[""xia2024""]",False,1.0,True,is_blank,"[""xia2024""]",False,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,is_blank,"[""is_blank""]",False,0.0,True,,[],False,0.0,True,32.7,"[""xia2024"", ""xia2024""]",False,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,Unable to answer with confidence based on the provided documents.,"[""xia2024""]",False,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,1.01,"[""xia2024""]",False,1.0,True,1980.198,"[""xia2024""]",False,1.0,True,is_blank,"[""is_blank""]",False,0.0,True
q227,True or False: The public health costs of AI are evenly distributed across communities in the U.S.,0,['han2024'],Quote,is_blank,0,"[""han2024""]",True,1.0,True,0,"[""han2024""]",True,1.0,True,0,"[""han2024""]",True,1.0,True,is_blank,"[""han2024""]",False,1.0,True,,[],False,0.0,True,1,"[""han2024, han2024, han2024, han2024""]",False,0.0,True,0,"[""han2024""]",True,1.0,True,0,"[""han2024""]",True,1.0,True,0,"[""han2024""]",True,1.0,True,0,"[""han2024""]",True,1.0,True,0,"[""han2024""]",True,1.0,True,0,"[""han2024""]",True,1.0,True
q228,"True or False: As of 2019 product data, GPU theoretical performance per watt was observed to double approximately every 3-4 years.",1,['wu2021b'],Quote,is_blank,1,"[""wu2021b""]",True,1.0,True,is_blank,"[""wu2021b""]",False,1.0,True,1,"[""wu2021b""]",True,1.0,True,1,"[""wu2021b""]",True,1.0,True,,[],False,0.0,True,1,"[""wu2021b""]",True,1.0,True,1,"[""wu2021b""]",True,1.0,True,1,"[""wu2021b""]",True,1.0,True,1,"[""wu2021b""]",True,1.0,True,1,"[""wu2021b""]",True,1.0,True,1,"[""wu2021b""]",True,1.0,True,1,"[""[wu2021b]""]",True,0.0,True
q229,Which open-source tool was specifically used to apply 4-bit quantization and support local deployment of large language models in the financial sentiment case study?,Ollama,['khan2025'],Quote,is_blank,Ollama,"[""khan2025""]",True,1.0,True,is_blank,"[""khan2025""]",False,1.0,True,Ollama,"[""khan2025""]",True,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,,[],False,0.0,True,1,"[""khan2025""]",False,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,Ollama,"[""khan2025""]",True,1.0,True,Ollama,"[""khan2025""]",True,1.0,True,is_blank,"[""khan2025""]",False,1.0,True,Ollama,"[""khan2025""]",True,1.0,True,1,"[""khan2025""]",False,1.0,True
q232,What storage service was used to shard and stream datasets for spot VMs that could terminate at any time?,Backblaze B2,['erben2023'],Quote,is_blank,Backblaze (B2),"[""erben2023""]",False,1.0,True,is_blank,"[""erben2023""]",False,1.0,True,Backblaze (B2),"[""erben2023""]",False,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,,[],False,0.0,True,,[],False,0.0,True,is_blank,"[""is_blank""]",False,0.0,True,Backblaze (B2),"[""erben2023""]",False,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,is_blank,"[""erben2023""]",False,1.0,True,Backblaze (B2),"[""erben2023""]",False,1.0,True,Backblaze (B2),"[""erben2023""]",False,1.0,True
q233,"In experiments measuring inference with large language models, was the relationship between runtime and energy consumption found to be nearly linear?",1,['zschache2025'],R²=0.998,is_blank,1,"[""zschache2025""]",True,1.0,True,1,"[""zschache2025""]",True,1.0,True,1,"[""zschache2025""]",True,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,,[],False,0.0,True,1,"[""zschache2025"", ""samsi2024""]",True,0.5,True,is_blank,"[""is_blank""]",False,0.0,True,1,"[""zschache2025""]",True,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,1,"[""zschache2025""]",True,1.0,True,1,"[""zschache2025""]",True,1.0,True,is_blank,"[""zschache2025"", ""samsi2024""]",False,0.5,True
q234,Which U.S. Senator introduced the AI Environmental Impacts Act bill in February 2024?,Edward J. Markey,['ebert2024'],Quote,is_blank,Senator Edward J. Markey,"[""ebert2024""]",False,1.0,True,is_blank,"[""ebert2024""]",False,1.0,True,Senator Edward J. Markey (D-MA),"[""ebert2024""]",False,1.0,True,is_blank,"[""is_blank""]",False,0.0,True,,[],False,0.0,True,is_blank,"[""ebert2024""]",False,1.0,True,Edward J. Markey,"[""ebert2024""]",True,1.0,True,Edward J. Markey,"[""ebert2024""]",True,1.0,True,Senator Edward J. Markey,"[""ebert2024""]",False,1.0,True,is_blank,"[""78""]",False,0.0,True,Senator Edward J. Markey,"[""ebert2024""]",False,1.0,True,,[],False,0.0,True
